,gvkey,predicted_return,trade_date
2912,1045,0.0536224697718663,2011-09-01
2913,2574,0.026277417437104,2011-09-01
2914,3062,0.038083600793548,2011-09-01
2915,3278,0.0261224251983215,2011-09-01
2916,3851,0.0319654451205695,2011-09-01
2917,3863,0.031228091765011,2011-09-01
2918,5229,0.0686292348382982,2011-09-01
2919,6268,0.0307006898602454,2011-09-01
2920,7085,0.0306723420372021,2011-09-01
2921,7991,0.027107215465079,2011-09-01
2922,8253,0.0265158523344597,2011-09-01
2923,9225,0.0316332650815746,2011-09-01
2924,9882,0.0303146681387925,2011-09-01
2925,10519,0.0292703635780296,2011-09-01
2926,11600,0.0429862198575531,2011-09-01
2927,24617,0.0280378178467662,2011-09-01
2928,28590,0.0342559418883606,2011-09-01
2929,29901,0.0705002350601997,2011-09-01
2930,143912,0.0276563034609897,2011-09-01
2931,163036,0.0912424180277483,2011-09-01
2932,176928,0.026859890215631,2011-09-01
2933,180112,0.0374503613869658,2011-09-01
2934,1045,0.058226147435785,2011-12-01
2935,2574,0.0419943557317993,2011-12-01
2936,3062,0.0530627725369697,2011-12-01
2937,3278,0.0444115583848515,2011-12-01
2938,3851,0.0383120644214368,2011-12-01
2939,3863,0.0413998143082971,2011-12-01
2940,5229,0.0775227905687004,2011-12-01
2941,5492,0.0449694290392665,2011-12-01
2942,6268,0.0416973991126956,2011-12-01
2943,6994,0.0437281118135081,2011-12-01
2944,7085,0.0607662679419574,2011-12-01
2945,7991,0.0533742895791481,2011-12-01
2946,9882,0.0534486172477911,2011-12-01
2947,10540,0.0474288781473367,2011-12-01
2948,10581,0.0398447617621048,2011-12-01
2949,11600,0.0602484584056801,2011-12-01
2950,24617,0.0472937578225766,2011-12-01
2951,28590,0.0504123787657046,2011-12-01
2952,29901,0.0837284563365712,2011-12-01
2953,163036,0.1126038349168692,2011-12-01
2954,165123,0.0508321976072151,2011-12-01
2955,180112,0.0571860357112295,2011-12-01
2956,189491,0.0505736703612193,2011-12-01
2957,1230,0.0431490883198903,2012-03-01
2958,3062,0.0421150471489336,2012-03-01
2959,4199,0.0399333108198077,2012-03-01
2960,5229,0.0936008689937064,2012-03-01
2961,5878,0.0415962334978539,2012-03-01
2962,6268,0.043974336704914,2012-03-01
2963,6774,0.042784974689424,2012-03-01
2964,7085,0.0423482641183202,2012-03-01
2965,7991,0.0429066697577072,2012-03-01
2966,9778,0.0399143780890199,2012-03-01
2967,9882,0.0448261617225703,2012-03-01
2968,10519,0.0400655062383308,2012-03-01
2969,10540,0.0725419950428236,2012-03-01
2970,10581,0.0466193389300089,2012-03-01
2971,10920,0.0413042375672548,2012-03-01
2972,11600,0.0571087923527375,2012-03-01
2973,28590,0.0417678410871018,2012-03-01
2974,29901,0.0858307415572613,2012-03-01
2975,143912,0.0618424564701464,2012-03-01
2976,163036,0.0856018320045801,2012-03-01
2977,165123,0.0466926890802452,2012-03-01
2978,180112,0.0425543064934953,2012-03-01
2979,183736,0.0512348159238966,2012-03-01
2980,1230,0.0262006092816591,2012-06-01
2981,2312,0.0262006092816591,2012-06-01
2982,2574,0.0262006092816591,2012-06-01
2983,3062,0.0262006092816591,2012-06-01
2984,3278,0.0262006092816591,2012-06-01
2985,3851,0.0262006092816591,2012-06-01
2986,3863,0.0262006092816591,2012-06-01
2987,4598,0.0319410599768161,2012-06-01
2988,5229,0.028552521020174,2012-06-01
2989,5256,0.0293120834976434,2012-06-01
2990,5860,0.0262006092816591,2012-06-01
2991,6268,0.0262006092816591,2012-06-01
2992,6994,0.0262006092816591,2012-06-01
2993,7085,0.0262006092816591,2012-06-01
2994,7991,0.0262006092816591,2012-06-01
2995,8253,0.0262006092816591,2012-06-01
2996,8402,0.0262006092816591,2012-06-01
2997,8463,0.0262006092816591,2012-06-01
2998,8606,0.0262006092816591,2012-06-01
2999,9225,0.0262006092816591,2012-06-01
3000,9882,0.0262006092816591,2012-06-01
3001,10519,0.0262006092816591,2012-06-01
3002,11600,0.0262006092816591,2012-06-01
3003,14225,0.0262006092816591,2012-06-01
3004,14477,0.0262006092816591,2012-06-01
3005,24617,0.0262006092816591,2012-06-01
3006,28590,0.0262006092816591,2012-06-01
3007,29901,0.028552521020174,2012-06-01
3008,66446,0.0262006092816591,2012-06-01
3009,112168,0.0262006092816591,2012-06-01
3010,143912,0.0262006092816591,2012-06-01
3011,163036,0.0497092865407466,2012-06-01
3012,165123,0.0262006092816591,2012-06-01
3013,176928,0.0262006092816591,2012-06-01
3014,177983,0.0262006092816591,2012-06-01
3015,179657,0.0262006092816591,2012-06-01
3016,183736,0.0262006092816591,2012-06-01
3017,189491,0.0262006092816591,2012-06-01
3018,1230,0.022668607532978,2012-09-04
3019,2312,0.022668607532978,2012-09-04
3020,2574,0.022668607532978,2012-09-04
3021,3062,0.022668607532978,2012-09-04
3022,3278,0.022668607532978,2012-09-04
3023,3851,0.022668607532978,2012-09-04
3024,3863,0.022668607532978,2012-09-04
3025,5256,0.025829043239355,2012-09-04
3026,5860,0.022668607532978,2012-09-04
3027,5959,0.022668607532978,2012-09-04
3028,6268,0.022668607532978,2012-09-04
3029,6994,0.022668607532978,2012-09-04
3030,7085,0.022668607532978,2012-09-04
3031,7991,0.022668607532978,2012-09-04
3032,8253,0.022668607532978,2012-09-04
3033,8358,0.0275250039994716,2012-09-04
3034,8402,0.022668607532978,2012-09-04
3035,8463,0.022668607532978,2012-09-04
3036,8606,0.022668607532978,2012-09-04
3037,9225,0.022668607532978,2012-09-04
3038,9882,0.022668607532978,2012-09-04
3039,10519,0.022668607532978,2012-09-04
3040,10581,0.022668607532978,2012-09-04
3041,11600,0.022668607532978,2012-09-04
3042,14225,0.022668607532978,2012-09-04
3043,14477,0.022668607532978,2012-09-04
3044,24617,0.022668607532978,2012-09-04
3045,28590,0.022668607532978,2012-09-04
3046,29901,0.0262654181569814,2012-09-04
3047,62823,0.022668607532978,2012-09-04
3048,66446,0.022668607532978,2012-09-04
3049,112168,0.022668607532978,2012-09-04
3050,143912,0.022668607532978,2012-09-04
3051,144066,0.0842775702476501,2012-09-04
3052,163036,0.0468253195285797,2012-09-04
3053,165123,0.022668607532978,2012-09-04
3054,176928,0.022668607532978,2012-09-04
3055,177983,0.022668607532978,2012-09-04
3056,179657,0.022668607532978,2012-09-04
3057,180112,0.022668607532978,2012-09-04
3058,183736,0.022668607532978,2012-09-04
3059,186278,0.022668607532978,2012-09-04
3060,189491,0.022668607532978,2012-09-04
3061,3062,0.0376478071186097,2012-12-03
3062,3497,0.4186943756795993,2012-12-03
3063,3650,0.0398329512796186,2012-12-03
3064,3835,0.0477331420756269,2012-12-03
3065,3851,0.0557881224171415,2012-12-03
3066,5047,0.0491079366424169,2012-12-03
3067,6268,0.0557822231970882,2012-12-03
3068,6774,0.0474400362408722,2012-12-03
3069,6994,0.0355762148881241,2012-12-03
3070,7991,0.0571474059960482,2012-12-03
3071,9882,0.042977510443873,2012-12-03
3072,10519,0.0311681415354081,2012-12-03
3073,10867,0.0409050486939315,2012-12-03
3074,10920,0.032465302674876,2012-12-03
3075,11600,0.0353572889129038,2012-12-03
3076,14477,0.0340209763260817,2012-12-03
3077,24617,0.0275656676962496,2012-12-03
3078,28590,0.0321581785385145,2012-12-03
3079,66446,0.0293833873438921,2012-12-03
3080,112168,0.0296016723125285,2012-12-03
3081,144066,0.0808540134851112,2012-12-03
3082,165123,0.0359429085747187,2012-12-03
3083,179657,0.0314025941607174,2012-12-03
3084,1300,0.0413972225802697,2013-03-01
3085,2817,0.0550270328247522,2013-03-01
3086,3062,0.0342386864814943,2013-03-01
3087,3650,0.0519856867848043,2013-03-01
3088,3851,0.0390907428471418,2013-03-01
3089,4108,0.0543061835530421,2013-03-01
3090,5047,0.0453980365454793,2013-03-01
3091,5878,0.0557618710606241,2013-03-01
3092,6268,0.033451575960318,2013-03-01
3093,6774,0.0747367138590537,2013-03-01
3094,6994,0.0351139474584884,2013-03-01
3095,7435,0.0593259436439219,2013-03-01
3096,7985,0.0766965226967914,2013-03-01
3097,9299,0.0339540397440962,2013-03-01
3098,10519,0.0326746905766243,2013-03-01
3099,10867,0.0440412054154763,2013-03-01
3100,10983,0.036137352144299,2013-03-01
3101,11600,0.0315445839871766,2013-03-01
3102,112168,0.0352905144242917,2013-03-01
3103,144066,0.1569533662977996,2013-03-01
3104,165123,0.0346723211270654,2013-03-01
3105,180112,0.0479874414075838,2013-03-01
3106,1045,0.0191227405458649,2013-06-03
3107,2574,0.024989134731189,2013-06-03
3108,3062,0.0313535943841952,2013-06-03
3109,3835,0.0216264830618089,2013-06-03
3110,3851,0.0173296241691242,2013-06-03
3111,4598,0.0404065714147561,2013-06-03
3112,7085,0.0236197036218463,2013-06-03
3113,8358,0.0263355454793747,2013-06-03
3114,8606,0.0252920757842141,2013-06-03
3115,9203,0.0197858933448739,2013-06-03
3116,9225,0.0185692385208224,2013-06-03
3117,9882,0.0215060914434981,2013-06-03
3118,11600,0.0288262711539144,2013-06-03
3119,24617,0.0174836314648628,2013-06-03
3120,28590,0.0257915127265209,2013-06-03
3121,29901,0.0851279337472797,2013-06-03
3122,144066,0.0864747064074584,2013-06-03
3123,163036,0.0313043872657686,2013-06-03
3124,165123,0.0202600578707969,2013-06-03
3125,176928,0.0209875208408736,2013-06-03
3126,179657,0.0198234312586349,2013-06-03
3127,180112,0.0975986543309707,2013-06-03
3128,2574,0.0359545067246152,2013-09-03
3129,3062,0.0492733555063997,2013-09-03
3130,5256,0.0299580496683145,2013-09-03
3131,6774,0.0325972586565074,2013-09-03
3132,7085,0.0334316227281676,2013-09-03
3133,7985,0.0377750342513487,2013-09-03
3134,7991,0.0494886706619855,2013-09-03
3135,8358,0.0281110895031908,2013-09-03
3136,8606,0.0330181689948322,2013-09-03
3137,9203,0.0394899222207245,2013-09-03
3138,9225,0.0367717001373811,2013-09-03
3139,9882,0.0327014399751414,2013-09-03
3140,10519,0.0291798266579035,2013-09-03
3141,10867,0.0297792178905161,2013-09-03
3142,14225,0.0340541573035957,2013-09-03
3143,28590,0.0474564438901542,2013-09-03
3144,29901,0.1080682443381855,2013-09-03
3145,144066,0.1046241508999201,2013-09-03
3146,163036,0.0621416833632883,2013-09-03
3147,165123,0.0288821689015175,2013-09-03
3148,179657,0.0407972236537758,2013-09-03
3149,180112,0.0501618649603901,2013-09-03
3150,1230,0.0369994789361953,2013-12-02
3151,2285,0.0396510772407054,2013-12-02
3152,2574,0.0308303833007812,2013-12-02
3153,3062,0.0308303833007812,2013-12-02
3154,3835,0.0369994789361953,2013-12-02
3155,3851,0.0308303833007812,2013-12-02
3156,4598,0.0396510772407054,2013-12-02
3157,5256,0.0396510772407054,2013-12-02
3158,6268,0.0308303833007812,2013-12-02
3159,6994,0.0308303833007812,2013-12-02
3160,7085,0.0308303833007812,2013-12-02
3161,8253,0.0308303833007812,2013-12-02
3162,8606,0.0308303833007812,2013-12-02
3163,9225,0.0308303833007812,2013-12-02
3164,9882,0.0308303833007812,2013-12-02
3165,10867,0.0369994789361953,2013-12-02
3166,11600,0.0308303833007812,2013-12-02
3167,14225,0.0308303833007812,2013-12-02
3168,24617,0.0308303833007812,2013-12-02
3169,29901,0.0394443087279796,2013-12-02
3170,143912,0.0308303833007812,2013-12-02
3171,163036,0.0308303833007812,2013-12-02
3172,177983,0.0308303833007812,2013-12-02
3173,179657,0.0308303833007812,2013-12-02
3174,180112,0.0308303833007812,2013-12-02
3175,1045,0.0415839481095986,2014-03-03
3176,2285,0.0406774563609346,2014-03-03
3177,2574,0.0340670692282441,2014-03-03
3178,3062,0.0402660884390046,2014-03-03
3179,3851,0.0482621927935698,2014-03-03
3180,3863,0.035619884653238,2014-03-03
3181,5860,0.0445636733519052,2014-03-03
3182,6774,0.0362255540307633,2014-03-03
3183,6994,0.0360444648930677,2014-03-03
3184,7085,0.0333865854493474,2014-03-03
3185,8606,0.0327479769558383,2014-03-03
3186,10920,0.0354904947951318,2014-03-03
3187,11600,0.0327132085217203,2014-03-03
3188,28590,0.0488340774486358,2014-03-03
3189,29901,0.092047015056353,2014-03-03
3190,65609,0.0369130057496698,2014-03-03
3191,112168,0.0323622410629067,2014-03-03
3192,144066,0.1058532143748687,2014-03-03
3193,163036,0.0440309280017769,2014-03-03
3194,165123,0.0331571225109571,2014-03-03
3195,177983,0.0341411044488616,2014-03-03
3196,179657,0.0395810543525098,2014-03-03
3197,180112,0.0436608128239962,2014-03-03
3198,2285,0.0323441710745693,2014-06-02
3199,2574,0.0435012506757236,2014-06-02
3200,3062,0.0376196385542085,2014-06-02
3201,3835,0.0389721555141151,2014-06-02
3202,3851,0.0352565513288693,2014-06-02
3203,5492,0.0441091053055772,2014-06-02
3204,6994,0.0353769183385865,2014-06-02
3205,7085,0.0352398042155976,2014-06-02
3206,7991,0.0359935052422519,2014-06-02
3207,8253,0.0327246226948021,2014-06-02
3208,8358,0.0329004642896774,2014-06-02
3209,8606,0.0334568877763384,2014-06-02
3210,9225,0.0314517966952435,2014-06-02
3211,11600,0.0417946405487313,2014-06-02
3212,20116,0.0431425940570311,2014-06-02
3213,28590,0.0543173968344124,2014-06-02
3214,29901,0.0918091817217501,2014-06-02
3215,65609,0.0412093851555847,2014-06-02
3216,144066,0.0975417944527994,2014-06-02
3217,163036,0.0427474608081402,2014-06-02
3218,165123,0.0473825789318463,2014-06-02
3219,179657,0.0383468003965759,2014-06-02
3220,180112,0.0502385588643603,2014-06-02
3221,1230,0.041401864764317,2014-09-02
3222,2574,0.0330708611123885,2014-09-02
3223,5492,0.0286700696816785,2014-09-02
3224,5860,0.0277427742043935,2014-09-02
3225,6774,0.0378890313358091,2014-09-02
3226,6994,0.0304679682926645,2014-09-02
3227,7085,0.0434147119445962,2014-09-02
3228,7985,0.0324173519796888,2014-09-02
3229,7991,0.0325291295856087,2014-09-02
3230,8606,0.0282215606718705,2014-09-02
3231,9225,0.0303731311446038,2014-09-02
3232,11600,0.0315948425821745,2014-09-02
3233,14225,0.0278563332438118,2014-09-02
3234,28590,0.039323546190676,2014-09-02
3235,29901,0.0847888603082264,2014-09-02
3236,65609,0.0316673850600483,2014-09-02
3237,144066,0.0789675363178715,2014-09-02
3238,163036,0.0414860730534627,2014-09-02
3239,165123,0.0407958688815688,2014-09-02
3240,177983,0.0360505074340036,2014-09-02
3241,179657,0.0283161168614139,2014-09-02
3242,180112,0.039243415334084,2014-09-02
3243,189491,0.0276628267610823,2014-09-02
3244,1045,0.0424728892064448,2014-12-01
3245,2285,0.0411755064205056,2014-12-01
3246,2574,0.0389049842245883,2014-12-01
3247,3062,0.0357742256716759,2014-12-01
3248,3851,0.0342680938271094,2014-12-01
3249,3863,0.0348000792374606,2014-12-01
3250,5046,0.0345641450649921,2014-12-01
3251,5878,0.0401013168299718,2014-12-01
3252,6774,0.0432866485722418,2014-12-01
3253,6994,0.0384221842142093,2014-12-01
3254,7085,0.0395235725522269,2014-12-01
3255,7991,0.0424940005046017,2014-12-01
3256,8606,0.0366033216361314,2014-12-01
3257,9203,0.0426929266609809,2014-12-01
3258,11600,0.0358016858302817,2014-12-01
3259,28590,0.0485360072215065,2014-12-01
3260,29901,0.0736720452516924,2014-12-01
3261,144066,0.0918858886439736,2014-12-01
3262,163036,0.0430505783672161,2014-12-01
3263,165123,0.0400121936698885,2014-12-01
3264,177983,0.0355091354304441,2014-12-01
3265,180112,0.0835082288113392,2014-12-01
3266,186310,0.0346566014294598,2014-12-01
3267,1045,0.0430582754189406,2015-03-02
3268,1230,0.0495342881833816,2015-03-02
3269,2574,0.050413789712991,2015-03-02
3270,3062,0.0477916077772039,2015-03-02
3271,4108,0.0442578756745794,2015-03-02
3272,4818,0.0437954444863038,2015-03-02
3273,5860,0.0445079231115239,2015-03-02
3274,5878,0.049695448370899,2015-03-02
3275,6994,0.0424048969945659,2015-03-02
3276,7085,0.0466341157830852,2015-03-02
3277,7435,0.0464382929902462,2015-03-02
3278,7985,0.0449686358853808,2015-03-02
3279,7991,0.0732338811310881,2015-03-02
3280,8606,0.0413549484102955,2015-03-02
3281,11600,0.0444137922546598,2015-03-02
3282,14477,0.0420176434271397,2015-03-02
3283,29901,0.0665413380319879,2015-03-02
3284,65609,0.0496043957815879,2015-03-02
3285,144066,0.0764176662478122,2015-03-02
3286,163036,0.0545009594134044,2015-03-02
3287,180112,0.1020757381285752,2015-03-02
3288,183736,0.0423441465262833,2015-03-02
3289,186310,0.0425784944578809,2015-03-02
3290,1045,0.0343106091022491,2015-06-01
3291,1230,0.0343106091022491,2015-06-01
3292,1300,0.0343106091022491,2015-06-01
3293,1598,0.0343106091022491,2015-06-01
3294,1891,0.0343106091022491,2015-06-01
3295,2574,0.0343106091022491,2015-06-01
3296,2817,0.0343106091022491,2015-06-01
3297,3062,0.0343106091022491,2015-06-01
3298,3278,0.0343106091022491,2015-06-01
3299,3650,0.0343106091022491,2015-06-01
3300,3835,0.0343106091022491,2015-06-01
3301,3851,0.0343106091022491,2015-06-01
3302,3863,0.0343106091022491,2015-06-01
3303,4058,0.0343106091022491,2015-06-01
3304,4108,0.0343106091022491,2015-06-01
3305,4199,0.0343106091022491,2015-06-01
3306,4321,0.0343106091022491,2015-06-01
3307,4423,0.0343106091022491,2015-06-01
3308,4818,0.0343106091022491,2015-06-01
3309,5046,0.0343106091022491,2015-06-01
3310,5047,0.0343106091022491,2015-06-01
3311,5492,0.0343106091022491,2015-06-01
3312,5783,0.0343106091022491,2015-06-01
3313,5860,0.0343106091022491,2015-06-01
3314,5878,0.0343106091022491,2015-06-01
3315,5959,0.0343106091022491,2015-06-01
3316,6216,0.0343106091022491,2015-06-01
3317,6268,0.0343106091022491,2015-06-01
3318,6994,0.0343106091022491,2015-06-01
3319,7085,0.0343106091022491,2015-06-01
3320,7435,0.0343106091022491,2015-06-01
3321,7921,0.0343106091022491,2015-06-01
3322,7923,0.0343106091022491,2015-06-01
3323,7991,0.0343106091022491,2015-06-01
3324,8253,0.0343106091022491,2015-06-01
3325,8358,0.0343106091022491,2015-06-01
3326,8402,0.0343106091022491,2015-06-01
3327,8463,0.0343106091022491,2015-06-01
3328,8606,0.0343106091022491,2015-06-01
3329,9203,0.0343106091022491,2015-06-01
3330,9299,0.0343106091022491,2015-06-01
3331,9882,0.0343106091022491,2015-06-01
3332,10016,0.0343106091022491,2015-06-01
3333,10519,0.0343106091022491,2015-06-01
3334,10581,0.0343106091022491,2015-06-01
3335,10867,0.0343106091022491,2015-06-01
3336,10920,0.0343106091022491,2015-06-01
3337,10983,0.0343106091022491,2015-06-01
3338,11600,0.0343106091022491,2015-06-01
3339,14477,0.0343106091022491,2015-06-01
3340,15267,0.0343106091022491,2015-06-01
3341,20116,0.0343106091022491,2015-06-01
3342,28590,0.0343106091022491,2015-06-01
3343,62823,0.0343106091022491,2015-06-01
3344,65609,0.0343106091022491,2015-06-01
3345,66065,0.0343106091022491,2015-06-01
3346,112168,0.0343106091022491,2015-06-01
3347,160893,0.0343106091022491,2015-06-01
3348,163036,0.0343106091022491,2015-06-01
3349,165123,0.0343106091022491,2015-06-01
3350,176928,0.0343106091022491,2015-06-01
3351,177983,0.0343106091022491,2015-06-01
3352,179657,0.0343106091022491,2015-06-01
3353,180112,0.0427490249276161,2015-06-01
3354,180652,0.0343106091022491,2015-06-01
3355,183736,0.0343106091022491,2015-06-01
3356,186310,0.0343106091022491,2015-06-01
3357,189491,0.0343106091022491,2015-06-01
3358,316056,0.0343106091022491,2015-06-01
3359,1045,0.0586403336627832,2015-09-01
3360,1230,0.0369819242785456,2015-09-01
3361,1891,0.0375087186093253,2015-09-01
3362,2574,0.0455896582088883,2015-09-01
3363,3278,0.0436321518462918,2015-09-01
3364,4818,0.037736791053636,2015-09-01
3365,5046,0.0381978205785979,2015-09-01
3366,5860,0.0392696959486918,2015-09-01
3367,6774,0.0480787233773888,2015-09-01
3368,6994,0.0422460953464055,2015-09-01
3369,7435,0.0424336912648565,2015-09-01
3370,7985,0.0384908317718832,2015-09-01
3371,7991,0.0525027453106777,2015-09-01
3372,8606,0.0369595042686735,2015-09-01
3373,9203,0.0396740872389713,2015-09-01
3374,11600,0.0380003857985998,2015-09-01
3375,28590,0.0497636800766376,2015-09-01
3376,29901,0.0642210130876348,2015-09-01
3377,144066,0.0909859580145657,2015-09-01
3378,163036,0.0398829749609715,2015-09-01
3379,165123,0.0419347855921847,2015-09-01
3380,180112,0.0834326461937552,2015-09-01
3381,186310,0.0434533914628058,2015-09-01
3382,1045,0.0625737443216781,2015-12-01
3383,1230,0.0555591789882478,2015-12-01
3384,2285,0.053016271482642,2015-12-01
3385,2574,0.0498541934073327,2015-12-01
3386,3062,0.0523596888203519,2015-12-01
3387,3278,0.0490226810434729,2015-12-01
3388,3650,0.0503294615248276,2015-12-01
3389,3851,0.056955688251638,2015-12-01
3390,4058,0.0596634495062157,2015-12-01
3391,4321,0.061897323900788,2015-12-01
3392,5860,0.0451901026896305,2015-12-01
3393,5878,0.0428449079224931,2015-12-01
3394,6774,0.0482959835092446,2015-12-01
3395,7991,0.0504505865373335,2015-12-01
3396,9299,0.054177203519092,2015-12-01
3397,10581,0.0480123210913204,2015-12-01
3398,10920,0.0449787563112459,2015-12-01
3399,29901,0.0651979205165432,2015-12-01
3400,66065,0.0442048897617456,2015-12-01
3401,144066,0.0982849973286155,2015-12-01
3402,163036,0.0434831920514643,2015-12-01
3403,180112,0.0918097687230981,2015-12-01
3404,186310,0.0512267014146163,2015-12-01
3405,1045,0.0336626172065734,2016-03-01
3406,1230,0.0336626172065734,2016-03-01
3407,1300,0.0336626172065734,2016-03-01
3408,1598,0.0336626172065734,2016-03-01
3409,1891,0.0336626172065734,2016-03-01
3410,2285,0.0336626172065734,2016-03-01
3411,2574,0.0336626172065734,2016-03-01
3412,2817,0.0336626172065734,2016-03-01
3413,3062,0.0336626172065734,2016-03-01
3414,3278,0.0336626172065734,2016-03-01
3415,3650,0.0336626172065734,2016-03-01
3416,3835,0.0336626172065734,2016-03-01
3417,3851,0.0336626172065734,2016-03-01
3418,3863,0.0336626172065734,2016-03-01
3419,4058,0.0336626172065734,2016-03-01
3420,4108,0.0336626172065734,2016-03-01
3421,4199,0.0336626172065734,2016-03-01
3422,4321,0.0336626172065734,2016-03-01
3423,4423,0.0336626172065734,2016-03-01
3424,4598,0.0336626172065734,2016-03-01
3425,4818,0.0336626172065734,2016-03-01
3426,5046,0.0336626172065734,2016-03-01
3427,5047,0.0336626172065734,2016-03-01
3428,5492,0.0336626172065734,2016-03-01
3429,5764,0.0336626172065734,2016-03-01
3430,5783,0.0336626172065734,2016-03-01
3431,5860,0.0336626172065734,2016-03-01
3432,5878,0.0336626172065734,2016-03-01
3433,5959,0.0336626172065734,2016-03-01
3434,6268,0.0336626172065734,2016-03-01
3435,6994,0.0336626172065734,2016-03-01
3436,7085,0.0336626172065734,2016-03-01
3437,7435,0.0336626172065734,2016-03-01
3438,7921,0.0336626172065734,2016-03-01
3439,7923,0.0336626172065734,2016-03-01
3440,7991,0.036656841635704,2016-03-01
3441,8253,0.0336626172065734,2016-03-01
3442,8358,0.0336626172065734,2016-03-01
3443,8402,0.0336626172065734,2016-03-01
3444,8463,0.0336626172065734,2016-03-01
3445,8606,0.0336626172065734,2016-03-01
3446,9203,0.0336626172065734,2016-03-01
3447,9299,0.0336626172065734,2016-03-01
3448,9778,0.0336626172065734,2016-03-01
3449,9882,0.0336626172065734,2016-03-01
3450,10016,0.0336626172065734,2016-03-01
3451,10519,0.0336626172065734,2016-03-01
3452,10581,0.0336626172065734,2016-03-01
3453,10867,0.0336626172065734,2016-03-01
3454,10920,0.0336626172065734,2016-03-01
3455,10983,0.0336626172065734,2016-03-01
3456,11600,0.0336626172065734,2016-03-01
3457,14477,0.0336626172065734,2016-03-01
3458,15267,0.0336626172065734,2016-03-01
3459,20116,0.0336626172065734,2016-03-01
3460,28590,0.0336626172065734,2016-03-01
3461,29901,0.0336626172065734,2016-03-01
3462,60979,0.0336626172065734,2016-03-01
3463,62823,0.0336626172065734,2016-03-01
3464,63527,0.0336626172065734,2016-03-01
3465,65609,0.0336626172065734,2016-03-01
3466,66065,0.0336626172065734,2016-03-01
3467,112168,0.0336626172065734,2016-03-01
3468,144066,0.2523115873336792,2016-03-01
3469,146017,0.0404532216489315,2016-03-01
3470,160893,0.0336626172065734,2016-03-01
3471,163036,0.0336626172065734,2016-03-01
3472,165123,0.0336626172065734,2016-03-01
3473,176928,0.0336626172065734,2016-03-01
3474,177983,0.0336626172065734,2016-03-01
3475,179657,0.0336626172065734,2016-03-01
3476,180652,0.0336626172065734,2016-03-01
3477,183736,0.0336626172065734,2016-03-01
3478,186310,0.0336626172065734,2016-03-01
3479,189491,0.0336626172065734,2016-03-01
3480,316056,0.0336626172065734,2016-03-01
3481,1045,0.032819639891386,2016-06-01
3482,1230,0.032819639891386,2016-06-01
3483,1300,0.032819639891386,2016-06-01
3484,1598,0.032819639891386,2016-06-01
3485,1891,0.032819639891386,2016-06-01
3486,2285,0.032819639891386,2016-06-01
3487,2574,0.0328762829303741,2016-06-01
3488,2817,0.032819639891386,2016-06-01
3489,3062,0.032958511263132,2016-06-01
3490,3650,0.032819639891386,2016-06-01
3491,3835,0.032819639891386,2016-06-01
3492,3851,0.032819639891386,2016-06-01
3493,3863,0.032819639891386,2016-06-01
3494,4058,0.032819639891386,2016-06-01
3495,4108,0.032819639891386,2016-06-01
3496,4199,0.032819639891386,2016-06-01
3497,4321,0.032819639891386,2016-06-01
3498,4423,0.032819639891386,2016-06-01
3499,4598,0.032819639891386,2016-06-01
3500,5046,0.032819639891386,2016-06-01
3501,5047,0.032819639891386,2016-06-01
3502,5492,0.032819639891386,2016-06-01
3503,5764,0.032819639891386,2016-06-01
3504,5783,0.032819639891386,2016-06-01
3505,5860,0.032819639891386,2016-06-01
3506,5878,0.032819639891386,2016-06-01
3507,5959,0.032819639891386,2016-06-01
3508,6268,0.032819639891386,2016-06-01
3509,6994,0.0328762829303741,2016-06-01
3510,7085,0.0328762829303741,2016-06-01
3511,7435,0.032819639891386,2016-06-01
3512,7921,0.032819639891386,2016-06-01
3513,7923,0.032819639891386,2016-06-01
3514,7991,0.0328762829303741,2016-06-01
3515,8253,0.0328762829303741,2016-06-01
3516,8358,0.032819639891386,2016-06-01
3517,8402,0.032819639891386,2016-06-01
3518,8463,0.032819639891386,2016-06-01
3519,8606,0.0328762829303741,2016-06-01
3520,9203,0.032819639891386,2016-06-01
3521,9882,0.032819639891386,2016-06-01
3522,10016,0.032819639891386,2016-06-01
3523,10519,0.032819639891386,2016-06-01
3524,10581,0.0328762829303741,2016-06-01
3525,10867,0.032819639891386,2016-06-01
3526,10920,0.032819639891386,2016-06-01
3527,10983,0.032819639891386,2016-06-01
3528,11600,0.0328762829303741,2016-06-01
3529,14477,0.032819639891386,2016-06-01
3530,15267,0.032819639891386,2016-06-01
3531,20116,0.032819639891386,2016-06-01
3532,28590,0.0328762829303741,2016-06-01
3533,29901,0.0328762829303741,2016-06-01
3534,60979,0.032819639891386,2016-06-01
3535,62823,0.032819639891386,2016-06-01
3536,63527,0.032819639891386,2016-06-01
3537,65609,0.032819639891386,2016-06-01
3538,66065,0.032819639891386,2016-06-01
3539,112168,0.032819639891386,2016-06-01
3540,146017,0.0396818406879901,2016-06-01
3541,160893,0.032819639891386,2016-06-01
3542,163036,0.0328762829303741,2016-06-01
3543,165123,0.032819639891386,2016-06-01
3544,176928,0.032819639891386,2016-06-01
3545,177983,0.0328762829303741,2016-06-01
3546,179657,0.0328762829303741,2016-06-01
3547,180652,0.032819639891386,2016-06-01
3548,183736,0.032819639891386,2016-06-01
3549,186310,0.032819639891386,2016-06-01
3550,189491,0.032819639891386,2016-06-01
3551,316056,0.032819639891386,2016-06-01
3552,1045,0.0429462999351942,2016-09-01
